stemID,species,dbh.cm,xdist,ydist,Jenkins_type
6609,TSHE,6.3,278.77,84.45,tf
6610,TABR,8.2,274.81,85.68,tf
6611,CONU,9.6,273.44,83.22,mh
6612,TSHE,11.9,274.63,88.75,tf
6613,TSHE,33.7,275.77,92.24,tf
6614,PSME,104,274.61,96.16,pm
6615,TABR,15.3,282.63,93.08,tf
6616,TSHE,23.8,284.85,92.96,tf
6617,TSHE,8.3,297.58,73.78,tf
6618,TSHE,81.4,292.7,66.11,tf
6619,TSHE,9.2,289.59,65.72,tf
6620,TABR,12.5,288.09,62.61,tf
6621,TABR,7.1,287.1,64.47,tf
6622,TSHE,53.5,293.16,61.4,tf
6623,TSHE,22.6,294.86,63.37,tf
6625,TSHE,14.7,294.75,56.76,tf
6626,TSHE,94.8,293.85,56.86,tf
6627,TABR,6.9,290.78,59.07,tf
6628,TABR,23.4,290.84,57.2,tf
6629,TSHE,11.1,292.99,54.73,tf
6630,ABAM,5.7,286.75,57.81,tf
6631,TSHE,9.1,286.16,53.8,tf
6632,TABR,9,285.94,50.54,tf
6633,TSHE,38.7,280.54,54.2,tf
6634,TSHE,50.2,279.45,58.85,tf
6635,TSHE,35.3,277.46,59.84,tf
6636,PSME,101.2,268.13,74.41,pm
6638,ABGR,33.9,272.6,71.28,tf
6639,PSME,98.5,265.3,69.04,pm
6640,TABR,5.5,263.08,67.82,tf
6641,TABR,16.6,263.16,64.48,tf
6642,TABR,8.8,263.93,63.77,tf
6643,TABR,17.8,280.19,62.6,tf
6644,ABAM,5.4,282.91,61.27,tf
6645,TSHE,17.6,284.18,66.56,tf
6646,TSHE,14.9,281.1,67.83,tf
6647,TSHE,12.5,275.84,75.04,tf
6648,TSHE,60.3,272.91,74.12,tf
6649,TSHE,16.5,274.51,50.73,tf
6650,TSHE,7,267.37,50.79,tf
6651,TSHE,14.8,268.5,50.98,tf
6652,ABAM,5.1,262.43,54.85,tf
6653,ABAM,12.5,260.82,54.91,tf
6654,ABAM,7.1,260.64,53.2,tf
6655,ABAM,11,259.9,53.17,tf
6656,TABR,15.1,259.32,50.66,tf
6657,CONU,7.5,254.43,55.1,mh
6659,TSHE,37.2,265.64,60.71,tf
6660,TABR,15.4,267.64,59.41,tf
6661,TSHE,24.5,269.32,62.15,tf
6662,TABR,17.7,273,63.77,tf
6663,TSHE,42.9,261.23,60.91,tf
6664,ABAM,60.3,269.12,57.59,tf
6665,TSHE,9.7,271.89,56.79,tf
6666,TSHE,44.6,271.63,52.84,tf
6667,TSHE,120.3,251.94,54.47,tf
6669,TABR,10.5,251.4,56.45,tf
6670,TABR,13,254.31,58.69,tf
6672,TSHE,12.4,251.99,66.53,tf
6673,TSHE,7.9,256.31,65.06,tf
6674,TSHE,7.3,256.54,66.8,tf
6675,TSHE,5.4,257.3,59.61,tf
6676,CONU,12.6,254.88,71.84,mh
6678,TABR,5.8,271.6,69.77,tf
6679,TSHE,6.7,271.37,99.64,tf
6680,TSHE,20.4,265.68,96.65,tf
6681,TSHE,16,266.1,95.96,tf
6682,TSHE,17.3,267.7,91.74,tf
6683,TSHE,12.1,270.99,92.72,tf
6684,PSME,85.2,270.9,91.46,pm
6685,TSHE,5.6,271.75,93.84,tf
6686,TABR,16.9,269.08,84.39,tf
6687,TSHE,9,267.47,81.75,tf
6688,TSHE,6.8,270.88,82.21,tf
6689,TSHE,17.9,271.32,81.27,tf
6690,TSHE,7.8,270.97,80.71,tf
6691,TSHE,5.5,271.39,78.74,tf
6692,TSHE,11.5,271.17,78.19,tf
6693,ABAM,14.6,264.58,79.32,tf
6695,TSHE,43.5,255.01,83.95,tf
6696,TABR,10.1,256.38,78.02,tf
6697,TABR,5.5,253.26,84.21,tf
6698,TSHE,60.8,253.08,84.99,tf
6699,TABR,14.1,248.54,82.55,tf
6700,CONU,7.9,248.83,81.18,mh
6702,TSHE,24,258.05,87.63,tf
6703,TSHE,98.3,252.2,88.28,tf
6704,TSHE,11.8,246.07,89.26,tf
6705,TSHE,9,246.14,94.08,tf
6706,TSHE,70.3,258.1,93.67,tf
6707,TSHE,13.6,261.4,93.17,tf
6708,TSHE,11.4,261.33,97.38,tf
6712,TABR,19,239.59,95.05,tf
6713,TSHE,19.5,235.68,96.46,tf
6714,TSHE,77.3,232.4,93.36,tf
6718,TSHE,17.1,229.03,85.23,tf
6719,TSHE,83.2,231,85.36,tf
6720,TSHE,60.8,234.97,86.02,tf
6721,TSHE,34.5,235.97,85.62,tf
6722,TSHE,7.5,240.35,74.44,tf
6723,TSHE,16.2,238.24,73.67,tf
6724,TSHE,38.5,233.71,71.09,tf
6725,TSHE,91.4,231.19,75.85,tf
6726,TABR,7.8,225.96,77.69,tf
6727,TSHE,7.1,226.63,88,tf
6728,TSHE,6.7,230.62,95.08,tf
6729,TSHE,46,229.3,95.55,tf
6730,TSHE,77.6,232.08,66.57,tf
6731,TSHE,16.1,228.51,64.71,tf
6732,ABAM,7,227.37,55.95,tf
6733,TABR,12,234.31,62.39,tf
6734,ABAM,37,238.88,62.75,tf
6735,TABR,23.6,242.64,65.45,tf
6736,TABR,9.6,243.21,66.47,tf
6737,TSHE,7.6,245.11,68.84,tf
6738,TSHE,89.3,246.99,68.33,tf
6739,TSHE,41.1,247.18,74.48,tf
6740,TSHE,44.2,243.46,74.03,tf
6741,TSHE,61.7,248.99,66.78,tf
6742,TABR,7.9,249.41,57.41,tf
6743,ABAM,5.4,243.84,60.1,tf
6744,ABAM,8.4,247.86,51.67,tf
6745,TABR,23.5,245.04,55.31,tf
6746,TABR,13.1,244.36,54.91,tf
6747,TSHE,9.1,241.59,55.75,tf
6748,ABAM,11.8,241.65,58.62,tf
6749,TABR,41.1,237.14,54.17,tf
6750,TSHE,44.2,235.27,53.95,tf
6751,ABAM,6.9,237.38,59.24,tf
6752,ABAM,5.5,237.77,60.78,tf
6753,TSHE,67.3,220.69,95.7,tf
6754,TSHE,14.3,222.15,93.88,tf
6756,TSHE,98.3,215.95,87.92,tf
6757,TSHE,7.9,222.37,89.55,tf
6758,TABR,15.8,224.46,80.39,tf
6759,PSME,91.8,222.08,79.18,pm
6760,TABR,22.6,218.29,77.86,tf
6761,TABR,20.5,213.84,76.51,tf
6762,ABGR,16.2,210.68,78.06,tf
6765,TSHE,58.5,200.09,78.09,tf
6766,PSME,97.9,198.26,82.63,pm
6767,TSHE,46.4,200.94,86.24,tf
6768,TSHE,8.5,201.1,87.64,tf
6769,TSHE,12.3,205.01,88.31,tf
6771,TSHE,88.7,200.42,96.14,tf
6772,TSHE,11.5,205.77,98.74,tf
6773,TSHE,83.2,208.26,97.54,tf
6774,TSHE,5.8,216.75,99.85,tf
6775,CONU,5.3,206.99,94.82,mh
6777,TSHE,77.6,222.15,71.22,tf
6778,TABR,36,220.8,69.71,tf
6779,TSHE,7.8,218.04,72.52,tf
6780,ABAM,7.2,213.7,72.47,tf
6781,TABR,12,216.35,66.89,tf
6782,TABR,13.8,212,67.59,tf
6783,CONU,8.5,209.71,71.56,mh
6784,TABR,21.5,207.7,69.76,tf
6785,TABR,14.9,207.67,68.77,tf
6786,TSHE,5.9,208.1,67.84,tf
6787,ABAM,14.1,208.54,64.85,tf
6788,ABAM,7.8,207.13,63.75,tf
6789,TABR,6.7,204.93,61.04,tf
6791,TSHE,52,219.25,62.6,tf
6792,TSHE,45.4,222.55,62.94,tf
6793,TSHE,9.7,222.83,57.22,tf
6794,ABAM,6.9,216.82,58.93,tf
6795,ABAM,6.8,215.35,58.1,tf
6796,ABAM,8.1,214.87,56.79,tf
6797,ABAM,6.3,214.44,57.52,tf
6798,TABR,15.1,217.7,53.56,tf
6799,CONU,9.6,216.61,52.11,mh
6800,ABAM,5.8,210.9,55.19,tf
6808,TABR,13.8,254.8,74.13,tf
6809,CONU,7.9,281.93,90.47,mh
6810,CONU,8.5,281.95,90.57,mh
6811,TSHE,42,208.14,52.79,tf
6813,TSHE,28.3,200.46,52.58,tf
6814,TSHE,63,201.99,57.68,tf
6815,TABR,9,200.77,60.46,tf
6816,ABAM,6.8,201.26,65.75,tf
6817,TSHE,7.5,200.67,69.42,tf
6818,ABAM,12.8,204.75,73.85,tf
6820,TSHE,10.9,193.42,74.58,tf
6821,PSME,124.4,187.86,73.76,pm
6822,TSHE,48.5,183.38,67.98,tf
6823,PSME,107.3,186.75,67.49,pm
6824,TSHE,107.5,194.39,68.45,tf
6825,TSHE,16.5,198.46,67.72,tf
6826,TABR,8.4,196.69,60.27,tf
6827,TSHE,64.9,196.45,59.94,tf
6828,PSME,102.8,190.46,57.03,pm
6829,TSHE,16.5,192.9,56.48,tf
6830,TSHE,43.3,197.02,56.03,tf
6831,TSHE,14.6,199.1,51.15,tf
6832,TSHE,25.5,189.88,52.76,tf
6833,PSME,76.8,185.72,54.63,pm
6834,TABR,12.2,182.3,54.42,tf
6835,PSME,95.2,182.11,51.93,pm
6836,TSHE,11.8,178.38,58.08,tf
6838,TSHE,34.7,184.34,61.95,tf
6839,TSHE,14.8,184.72,62.14,tf
6840,TSHE,36.4,185.11,61.71,tf
6841,TSHE,8.9,181.59,66.86,tf
6843,TSHE,6,178.57,65.74,tf
6844,PSME,108.4,175.15,70.97,pm
6846,ABAM,11,194.81,100.48,tf
6848,TABR,14.8,188.06,99.17,tf
6853,TSHE,47.4,195.1,94.36,tf
6854,PSME,66.1,191.3,88.58,pm
6855,TSHE,93.9,188.8,88.7,tf
6856,TSHE,10.3,187.66,87.4,tf
6857,ABAM,11.2,194.5,85.38,tf
6858,TSHE,13.5,198.18,85.08,tf
6859,TSHE,38,197.37,79.52,tf
6860,PSME,92.8,193.22,79.56,pm
6862,ABAM,6.1,184.17,76.32,tf
6863,TSHE,86.3,174.58,76.95,tf
6864,TSHE,14.2,176.04,82.06,tf
6865,ABAM,14.3,178.5,85.95,tf
6866,ABAM,9.8,180.57,85.46,tf
6867,PSME,115.3,176.06,89.78,pm
6868,ABAM,21.9,180.61,91.59,tf
6869,PSME,112.5,167.2,96.45,pm
6870,PSME,68,176.03,98.57,pm
6871,ABAM,6,177.44,100.44,tf
6872,ABAM,5.2,179.82,99.29,tf
6873,TSHE,6.8,165.71,99.93,tf
6874,TSHE,5.2,165.21,99.19,tf
6875,TSHE,7.3,162.75,98.27,tf
6876,TSHE,10.9,159.79,99.07,tf
6877,TSHE,26.8,160.01,95.01,tf
6878,TSHE,85.4,155.72,93.35,tf
6879,PSME,95.6,167.76,91.75,pm
6880,ABAM,11.8,173.2,92.07,tf
6881,PSME,60.1,173.44,87.81,pm
6882,TSHE,36.5,168.31,87.22,tf
6883,ABAM,6.9,166.29,89.51,tf
6884,PSME,100,169.25,82.62,pm
6885,TSHE,6.2,170.95,81.44,tf
6886,PSME,117.6,165.42,76.21,pm
6889,PSME,113.7,156.12,75.9,pm
6890,TSHE,20.7,153.05,81.95,tf
6891,TSHE,84.9,151.62,86.45,tf
6893,TSHE,44.5,157.68,87.59,tf
6894,TSHE,17.5,159.94,86.36,tf
6895,TSHE,11.2,160.05,87.67,tf
6896,TABR,14.1,149.74,97.51,tf
6897,TABR,7.2,151.41,98.99,tf
6898,PSME,115.6,153.26,98.82,pm
6899,TSHE,7.3,154.26,97.69,tf
6900,PSME,90,170.05,73.53,pm
6901,PSME,92,170.8,72.72,pm
6903,PSME,107.3,164.15,70.75,pm
6904,TSHE,39.5,165.28,68.2,tf
6905,PSME,98.1,159.69,68.96,pm
6907,TABR,14.5,166.15,65.31,tf
6908,TSHE,8.1,165.5,58.54,tf
6909,TABR,15.1,169.01,60.77,tf
6910,TSHE,79.8,172.55,61.27,tf
6911,TSHE,8.3,172.6,65.48,tf
6912,PSME,91.8,169.99,54.69,pm
6914,TSHE,39.1,169.56,51.14,tf
6915,TSHE,42,159.33,53.65,tf
6916,TSHE,64.1,158.7,52.6,tf
6917,TSHE,8.4,157.46,52.47,tf
6918,PSME,77.9,152.46,56.84,pm
6920,TABR,8.8,158.1,58.12,tf
6921,TABR,11.6,165.51,58.53,tf
6922,TSHE,37.5,154.02,62.71,tf
6923,TSHE,47.6,154.48,66.27,tf
6924,ABAM,5,154.76,58.52,tf
6925,PSME,52.2,148.81,74.76,pm
6926,TSHE,84.5,144.73,73.43,tf
6928,TSHE,50.3,135.59,73.17,tf
6929,TSHE,13.8,142.15,67.96,tf
6930,TSHE,94.2,140.76,65.52,tf
6931,TSHE,12,145.23,67.79,tf
6932,TSHE,57.7,149.21,62.02,tf
6933,TSHE,80.3,144.97,56.57,tf
6934,TSHE,86.6,146.3,53.21,tf
6935,TSHE,10.9,140.59,51.38,tf
6936,TABR,12.2,137.11,53.57,tf
6937,TSHE,63,137.71,56.32,tf
6938,TSHE,9.7,136.25,57.2,tf
6939,TABR,18.3,133.52,58.27,tf
6940,PSME,94.4,131.05,57.08,pm
6941,ABAM,16.9,131.11,51.98,tf
6942,ABAM,5.8,134.77,53.1,tf
6943,ABAM,6.5,131.48,53.72,tf
6944,TSHE,5.8,128.93,54.4,tf
6945,TSHE,6.3,126.46,56.71,tf
6946,TSHE,5.8,126.06,56.71,tf
6947,TSHE,7.8,124.72,55.6,tf
6948,TSHE,7.7,128.51,62.74,tf
6949,TSHE,12,129.27,70.76,tf
6950,TSHE,5.2,128.75,70.24,tf
6952,ABAM,5.6,129.68,74,tf
6953,TABR,9.2,132.35,73.11,tf
6954,TABR,6.6,133.51,77.21,tf
6955,TSHE,7.8,125.59,75.43,tf
6957,CONU,5.8,124.52,73.74,mh
6958,ABAM,6.1,147.68,99.65,tf
6959,TSHE,5.9,146.84,97.78,tf
6961,TSHE,8.4,143.91,96.77,tf
6962,TSHE,19.1,144.76,96.39,tf
6964,ABAM,10.2,138.25,97.81,tf
6965,TSHE,13.3,136.32,94.95,tf
6966,TABR,7.4,133.99,98.1,tf
6967,TSHE,22.2,139.15,93.93,tf
6968,TABR,7.8,140.49,93.99,tf
6969,TSHE,7.5,134.95,92.59,tf
6970,TSHE,9.9,139.35,91.57,tf
6971,TSHE,7,136.82,89.54,tf
6972,TSHE,87.5,133.93,87.65,tf
6973,TSHE,89.3,130.07,88.78,tf
6974,PSME,107,142.61,86.34,pm
6975,TSHE,18.2,146.41,90.78,tf
6977,ABAM,27.7,149.22,76.33,tf
6978,TSHE,15.8,145.08,78.94,tf
6979,PSME,82,141.19,81.11,pm
6981,TSHE,6.3,133.84,84.19,tf
6982,TSHE,65.7,130.31,83.13,tf
6984,PSME,102.3,126.44,79.51,pm
6985,TABR,7,130.04,94.4,tf
6986,TSHE,14.9,129.96,94.81,tf
6988,TSHE,21.4,128.66,98.42,tf
6990,TSHE,17.9,122.76,100.14,tf
6991,TSHE,59.4,120.52,98.57,tf
6993,ABAM,51,115.82,100.6,tf
6994,TSHE,9.2,117.87,96.55,tf
6995,TABR,8.7,116.29,96.03,tf
6996,TABR,9.5,115.97,94.51,tf
6997,TABR,8.7,111.93,95.07,tf
6998,ABGR,9.7,112.64,94.2,tf
6999,PSME,71.7,110.02,92.18,pm
7001,TABR,10.3,117.56,93.65,tf
7002,TSHE,48.6,123.04,94.28,tf
7004,TABR,14.6,118.75,90.68,tf
7005,TABR,6.8,123.17,91.73,tf
7006,TABR,6.1,124.13,91.02,tf
7008,TSHE,81,121.25,83.74,tf
7009,ABAM,6.7,117.21,84.64,tf
7011,TABR,9.3,114.99,79.29,tf
7012,TSHE,93.8,112.84,79.12,tf
7013,TABR,7.9,109.73,85.32,tf
7014,ABAM,30.4,100.98,84.27,tf
7015,PSME,150.5,102.78,79.86,pm
7016,TSHE,6,101.24,85.24,tf
7017,TSHE,10.5,104.04,86.12,tf
7018,TSHE,18.2,102.97,87.23,tf
7019,TABR,10.6,107.43,87.23,tf
7020,PSME,116.8,105.19,91.01,pm
7021,TSHE,74.4,107.37,96.01,tf
7022,PSME,93.1,105.61,98.11,pm
7023,TABR,13,101.46,98.08,tf
7024,TABR,10.2,100.24,96.01,tf
7025,TSHE,21,114.88,75.38,tf
7026,TSHE,67.3,114.36,71.37,tf
7027,PSME,135.5,109.08,70.6,pm
7028,TABR,20.9,113.4,65.08,tf
7030,TABR,9.8,123.13,67.74,tf
7032,TSHE,63.7,120.7,58.11,tf
7033,PSME,99.4,119.75,57.08,pm
7035,ABAM,36.3,122.73,52.56,tf
7036,TABR,17.5,112.97,53.47,tf
7037,TSHE,14.3,116.12,60.68,tf
7038,TABR,29.3,115.42,59.05,tf
7039,ABAM,9.4,112.82,60.81,tf
7041,TSHE,63.3,111.47,60.6,tf
7045,TSHE,35.7,107.92,58.14,tf
7046,TABR,14.6,105.13,60.45,tf
7047,TABR,5.1,102.03,61.05,tf
7048,TABR,14.8,102.13,55.39,tf
7049,TSHE,18.3,101.74,52.61,tf
7050,TSHE,91.9,100.03,65.43,tf
7051,TSHE,80.6,103.72,68.5,tf
7052,TABR,8.3,100.57,74.43,tf
7053,TABR,7.7,100.37,75.25,tf
7054,TABR,6,101.17,76.81,tf
7055,PSME,67.5,99.33,73.2,pm
7057,TABR,10.6,92.56,72.6,tf
7058,TSHE,49.6,90.91,71.15,tf
7060,TSHE,6.5,89.1,75.52,tf
7061,CONU,16.7,87.15,69.78,mh
7062,TABR,25,85,66.93,tf
7064,ABAM,5.5,92.26,64.78,tf
7065,TSHE,23.9,94.73,59.23,tf
7066,TSHE,58,98.52,56.56,tf
7067,TSHE,42.6,97,51.99,tf
7068,TABR,20.2,93.56,54.19,tf
7069,TABR,21,93.56,53.98,tf
7070,ABAM,7.2,89.57,58.56,tf
7071,TSHE,14.9,88.72,62.27,tf
7072,ABAM,10.5,82.92,63.3,tf
7073,TSHE,81.5,79.99,59.93,tf
7075,ABAM,12,74.93,67.14,tf
7076,TSHE,98.6,75.88,69.85,tf
7078,TSHE,30.2,95.6,95.44,tf
7079,TABR,20.5,98.44,93.78,tf
7080,TABR,8.2,100.87,93.22,tf
7081,TABR,7.7,96.47,89.77,tf
7083,TSHE,11.5,93.36,88.18,tf
7086,TSHE,27.8,95.46,86.05,tf
7087,TSHE,15.8,95.99,84.95,tf
7088,ABAM,7.1,98.98,87.37,tf
7089,TABR,13.4,97.41,80.2,tf
7090,TABR,13.2,97.56,79.09,tf
7091,TABR,7.3,96.18,79.4,tf
7092,TABR,11.1,96.24,77.82,tf
7093,TSHE,23.9,88.83,84.09,tf
7094,TSHE,76.8,86.02,83.79,tf
7095,TABR,14.3,88.11,79.69,tf
7096,TSHE,5.5,87.08,77.1,tf
7097,TSHE,7.7,84.89,83.24,tf
7098,TSHE,31.1,79.08,79.01,tf
7099,TSHE,13.5,78.24,84.04,tf
7100,TSHE,12.1,75.2,83.91,tf
7101,PSME,103.5,75.4,86.68,pm
7102,TABR,13.3,81.27,84.77,tf
7103,ABPR,30,79.83,88.02,tf
7104,TSHE,6.2,81.11,88.99,tf
7105,TSHE,19.6,80.92,89.64,tf
7106,TSHE,17.7,80.14,89.89,tf
7107,TSHE,12.7,75.66,91.49,tf
7108,ABAM,19.4,73.6,89.51,tf
7109,PSME,82.7,74.54,97.88,pm
7110,TSHE,38.7,75.23,98.79,tf
7112,TSHE,22.9,82,99.85,tf
7113,TABR,11.5,81.84,96.12,tf
7114,TABR,7.2,85.72,92.25,tf
7115,PSME,106.7,84.05,88.28,pm
7116,TSHE,62,87.98,89.59,tf
7118,TABR,8.7,88.06,95.66,tf
7119,TABR,25.8,88.28,95.97,tf
7122,TSHE,11.1,71.58,97.59,tf
7123,PSME,85.3,68.41,95.73,pm
7124,TSHE,25.4,67.24,94.72,tf
7125,TSHE,27,70.55,92.63,tf
7126,TSHE,8.6,69.95,90.73,tf
7127,TSHE,14,63.3,96.54,tf
7128,TSHE,32.3,61.68,96.59,tf
7129,TSHE,72.6,60.88,92.12,tf
7130,TSHE,76.5,65.48,85.77,tf
7131,TSHE,22.4,68.54,84.12,tf
7132,ABAM,5.3,74.01,88.49,tf
7133,ABAM,6.2,72.87,86.96,tf
7134,TSHE,5.8,73.74,83.78,tf
7135,TSHE,36.1,70.97,79.23,tf
7136,TSHE,61.4,73.76,75.96,tf
7137,TSHE,16.8,61.8,82.73,tf
7138,TSHE,60.6,60.11,83.54,tf
7139,TSHE,7.1,56.82,83.05,tf
7140,TSHE,73.8,53.35,80.84,tf
7141,TSHE,29.5,53.24,79.72,tf
7142,TSHE,35.2,51.33,77.48,tf
7143,TSHE,18.3,56.14,88.19,tf
7144,TSHE,76.6,52.67,88.19,tf
7147,TSHE,15.6,53.03,99.25,tf
7148,TSHE,52.8,53.02,99.72,tf
7149,TSHE,6.9,58.91,100.03,tf
7150,TSHE,22.7,71.34,74.96,tf
7151,TSHE,27.1,64.82,72.46,tf
7152,ABAM,5.7,66.43,68.22,tf
7153,TSHE,52.8,64.26,65.08,tf
7154,TSHE,42.4,65.36,62.98,tf
7155,TSHE,62.3,62.1,60.83,tf
7156,TSHE,5.2,67.82,52.95,tf
7157,TSHE,70.5,67.26,53.19,tf
7158,TSHE,17.8,62.71,54.74,tf
7159,TSHE,5.7,59.12,52.47,tf
7161,TSHE,71.2,57.44,68.9,tf
7162,TSHE,9.3,52.03,74.6,tf
7163,TSHE,10.7,49.78,74.52,tf
7164,TSHE,93.2,49.02,73.08,tf
7165,TABR,6.3,45.24,72.24,tf
7166,TSHE,29.8,44.11,75.79,tf
7167,TSHE,35.3,40.31,73.33,tf
7168,TSHE,7.6,40.02,73.55,tf
7169,TSHE,24.1,38.62,71.04,tf
7170,TSHE,5.9,39.27,69.87,tf
7171,TSHE,5.1,41.08,69.07,tf
7172,TSHE,60.4,41.02,67.64,tf
7173,TSHE,71.1,38.91,67.42,tf
7174,CONU,5.5,36.45,67.85,mh
7175,TSHE,24.3,42.32,63.45,tf
7176,TSHE,59.5,42.79,63.17,tf
7177,TSHE,53.2,45.2,64.77,tf
7178,TSHE,44.9,44.82,63.84,tf
7179,TSHE,14.4,46.97,61.02,tf
7180,TABR,18.2,43.45,61.51,tf
7181,TSHE,28.5,47.35,57.53,tf
7182,TSHE,14.3,48.41,56.66,tf
7183,TABR,18.2,48.91,53.85,tf
7184,TSHE,17.1,47,54.08,tf
7185,TSHE,66.1,42.1,53.42,tf
7186,TSHE,28.7,40.98,59.89,tf
7187,TSHE,19.3,40.01,58.18,tf
7188,TSHE,86.8,37.28,58.5,tf
7189,TSHE,14.3,32.75,57.11,tf
7191,TSHE,19.2,27.33,57.86,tf
7192,TSHE,69.5,27.14,56.82,tf
7193,TABR,14.5,24.03,67.09,tf
7194,TABR,10.9,23.85,67.78,tf
7195,TABR,12.3,24.23,67.98,tf
7196,TABR,10.6,23.48,68.02,tf
7197,TSHE,13,25.93,70.38,tf
7198,TSHE,11,29.31,72,tf
7200,TSHE,11.5,46.25,99.04,tf
7202,TABR,22.9,43.45,94.82,tf
7204,TABR,29.7,47.09,91.74,tf
7205,CONU,8.3,41.97,89.24,mh
7206,ABAM,5.5,45.27,87.36,tf
7207,TABR,22.8,46.18,85.84,tf
7209,TABR,21.8,47.15,84.2,tf
7211,TSHE,18.8,45.26,80.87,tf
7212,TSHE,9.3,43.58,77.07,tf
7213,TSHE,11,40.97,78.89,tf
7214,ABAM,51.6,41.45,78.1,tf
7215,ABAM,26.1,35.25,83.56,tf
7216,ABAM,11.3,33.53,80.36,tf
7217,TSHE,9.9,32.33,76.61,tf
7218,TSHE,6.3,32.17,76.5,tf
7219,TSHE,21.9,27.13,77.35,tf
7220,TSHE,13.5,26.54,77.47,tf
7221,TABR,8.8,24.4,84.51,tf
7222,CONU,9.1,26.19,87.78,mh
7223,TSHE,56.4,27.13,86.74,tf
7225,TSHE,42,30.15,90.89,tf
7228,TSHE,75.6,38.38,94.78,tf
7229,TSHE,18.3,31.68,92.94,tf
7230,TSHE,10,27.81,96.09,tf
7231,TSHE,8.5,24.76,99.57,tf
7233,TSHE,94.2,23.96,96.64,tf
7234,TSHE,30.2,17.44,97.6,tf
7235,TABR,13,22.36,95.25,tf
7236,TSHE,5.5,20.67,92.15,tf
7237,TSHE,7.7,23.55,98.5,tf
7238,TSHE,10.6,25.43,90.51,tf
7239,TSHE,21.8,24.15,90.06,tf
7240,TSHE,14,22.05,86.93,tf
7241,TABR,15.3,21.63,80.98,tf
7242,CONU,23,21.63,80.98,mh
7243,TSHE,16.4,19.54,82.2,tf
7244,TSHE,64.6,18.01,80.48,tf
7245,TSHE,89.8,15.43,88.2,tf
7246,TABR,11.8,13.4,96.52,tf
7248,TSHE,66.3,9.85,92.7,tf
7249,TSHE,11.1,10.42,98.47,tf
7250,TSHE,5.5,5.78,96.51,tf
7251,TSHE,5.3,5.29,97.99,tf
7252,TSHE,15.1,3.08,95.69,tf
7253,TSHE,5.9,5.52,95.51,tf
7255,TSHE,8.7,7.8,88.35,tf
7256,TSHE,63.8,6.67,89.26,tf
7257,TSHE,56.1,4.76,89.54,tf
7258,TSHE,29.4,7.01,86.44,tf
7259,TSHE,8.6,9.73,84.8,tf
7260,TSHE,21.1,2.47,92.96,tf
7261,CONU,7,4.94,81.92,mh
7262,TSHE,10.2,14.21,77.62,tf
7263,TSHE,7.8,12.32,73.01,tf
7264,TSHE,30.3,17.22,70.06,tf
7265,TSHE,8.1,19.41,67.17,tf
7266,TSHE,5.7,20.72,66.22,tf
7267,TSHE,36.1,18.03,65.02,tf
7268,TSHE,73.9,17.37,59.17,tf
7269,ABAM,7,10.47,54.39,tf
7270,TSHE,12.1,13.31,51.76,tf
7272,ABAM,36.6,7.28,52.85,tf
7273,TSHE,12.1,5.46,53.5,tf
7274,TSHE,24,0.09,54.39,tf
7275,TSHE,54.2,0.16,56.69,tf
7276,TSHE,111.5,3.52,62.2,tf
7277,TABR,30,7.38,65.44,tf
7278,TSHE,17.7,8.28,72.71,tf
7279,TSHE,86,1.33,75.92,tf
7280,TSHE,56,2.02,76.12,tf
7281,TABR,7,327.81,38.55,tf
7282,TABR,6.5,377.33,14.87,tf
7283,TSHE,5.7,353.42,49.32,tf
7284,TABR,8.1,355.84,44.75,tf
7286,TABR,7.5,298.51,28.24,tf
7287,PSME,124.1,300.21,22.83,pm
7288,TABR,12.8,289.15,47.81,tf
7301,TSHE,75.7,0.53,49.02,tf
7302,TSHE,14.8,9.38,48.04,tf
7303,TSHE,6.8,14.27,46.28,tf
7304,TSHE,9,15.4,47.14,tf
7306,TSHE,55.4,18.96,46.06,tf
7307,TABR,13.7,24.52,46.33,tf
7308,TSHE,21.3,17.73,42.9,tf
7309,TSHE,60.8,15.21,41.29,tf
7310,TSHE,8.8,25.62,35.02,tf
7311,TSHE,5.3,25.54,35.16,tf
7312,TSHE,103.8,22.63,30.56,tf
7315,TSHE,9.9,19.55,34.87,tf
7316,TSHE,17.1,16.55,38.97,tf
7317,TABR,9.5,10.89,37.67,tf
7318,TSHE,47.8,6.19,41.58,tf
7319,TSHE,18.6,5.79,42.26,tf
7320,TSHE,72.4,2.19,41.28,tf
7321,TSHE,42.7,3.62,36.48,tf
7322,TSHE,42.5,2.06,34.82,tf
7323,TSHE,37.3,8.2,34.47,tf
7324,TSHE,8.5,10.12,34.89,tf
7325,TSHE,55.2,10.56,33.8,tf
7326,TSHE,24.9,2.98,26.38,tf
7327,TSHE,7.5,4.89,24.1,tf
7328,TSHE,80,9.68,22.57,tf
7330,ABAM,8.7,5.78,21.02,tf
7331,TSHE,53.1,11.3,20.4,tf
7333,TSHE,10.6,13.4,22.67,tf
7334,TSHE,10,22.2,24.26,tf
7335,TSHE,50.9,21.91,21.89,tf
7336,TSHE,7.8,24.74,22.54,tf
7337,TSHE,11.8,21.42,18.34,tf
7338,TSHE,32.1,21.94,14.55,tf
7339,TSHE,76.9,17.93,14.71,tf
7340,TSHE,18.1,19.13,14.15,tf
7341,TSHE,12.3,13.85,14.67,tf
7342,TSHE,10.9,13.77,13.1,tf
7343,TSHE,74,12.04,15.36,tf
